id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
159,36,No,Frequently,1312.0,Research & Development,23,FP/Bachiller,Life Sciences,1,Male,96.0,Nada satisfecho,Becario,Research Scientist,Satisfecho,Divorced,2613.0,1,No,25,4,3,3,10,2,Insatisfecho,10,7,0,5
160,33,No,Non,750.0,Sales,22,Educación básica,Marketing,3,Male,95.0,Satisfecho,Junior,Sales Executive,Insatisfecho,Married,6146.0,0,No,13,3,1,1,8,2,Muy satisfecho,7,7,0,7
161,56,Yes,Rarely,441.0,Research & Development,14,Estudios universitarios,Life Sciences,2,Female,72.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Married,4963.0,9,Yes,18,3,1,3,7,2,Satisfecho,5,4,4,3
162,51,No,Rarely,684.0,Research & Development,6,FP/Bachiller,Life Sciences,1,Male,51.0,Satisfecho,Director,Research Director,Satisfecho,Single,19537.0,7,No,13,3,3,0,23,5,Satisfecho,20,18,15,15
163,36,Yes,Rarely,249.0,Sales,6,Estudios universitarios,Life Sciences,2,Male,76.0,Nada satisfecho,Junior,Sales Executive,Satisfecho,Married,6172.0,4,Yes,18,3,2,0,12,3,Insatisfecho,7,7,7,7
164,26,No,Rarely,841.0,Research & Development,6,FP/Bachiller,Other,3,Female,46.0,Insatisfecho,Becario,Research Scientist,Insatisfecho,Married,2368.0,1,No,19,3,3,0,5,3,Insatisfecho,5,4,4,3
165,58,Yes,Rarely,147.0,Research & Development,23,Estudios universitarios,Medical,4,Female,94.0,Satisfecho,Senior,Healthcare Representative,Muy satisfecho,Married,4907.0,1,No,12,3,4,1,40,3,Insatisfecho,40,10,15,6
167,19,Yes,Rarely,528.0,Sales,22,Sin estudios,Marketing,4,Male,50.0,Satisfecho,Becario,Sales Representative,Satisfecho,Unknown,1675.0,1,Yes,19,3,4,0,0,2,Insatisfecho,0,0,0,0
169,22,No,Rarely,594.0,Research & Development,2,Sin estudios,Technical Degree,3,Male,100.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Unknown,2523.0,0,No,14,3,3,1,3,2,Satisfecho,2,1,2,1
170,49,No,Rarely,470.0,Research & Development,20,Estudios universitarios,Medical,3,Female,96.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Married,6567.0,1,No,14,3,3,0,16,2,Insatisfecho,15,11,5,11
171,43,No,Frequently,957.0,Research & Development,28,FP/Bachiller,Medical,2,Female,72.0,Muy satisfecho,Becario,Research Scientist,Satisfecho,Single,4739.0,4,No,12,3,4,0,18,2,Satisfecho,3,2,1,2
174,36,No,Frequently,809.0,Sales,12,FP/Bachiller,Marketing,3,Female,77.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Single,9208.0,4,No,11,3,4,0,16,3,Satisfecho,2,2,2,1
175,36,Yes,Rarely,542.0,Sales,20,FP/Bachiller,Life Sciences,2,Female,71.0,Nada satisfecho,Junior,Sales Executive,Satisfecho,Married,4559.0,3,Yes,11,3,3,1,4,2,Satisfecho,2,2,2,2
176,41,No,Rarely,802.0,Sales,9,Sin estudios,Life Sciences,3,Male,96.0,Satisfecho,Senior,Sales Executive,Satisfecho,Unknown,8189.0,3,Yes,13,3,3,1,12,2,Satisfecho,9,7,0,7
177,26,No,Rarely,1355.0,Human Resources,25,Sin estudios,Life Sciences,3,Female,61.0,Satisfecho,Becario,Human Resources,Satisfecho,Married,2942.0,1,No,23,4,4,1,8,3,Satisfecho,8,7,5,7
178,36,No,Rarely,216.0,Research & Development,6,Educación básica,Medical,2,Male,84.0,Satisfecho,Junior,Manufacturing Director,Insatisfecho,Divorced,4941.0,6,No,20,4,4,2,7,0,Satisfecho,3,2,0,1
179,51,Yes,Frequently,1150.0,Research & Development,8,Estudios universitarios,Life Sciences,1,Male,53.0,Nada satisfecho,Senior,Manufacturing Director,Muy satisfecho,Unknown,10650.0,2,No,15,3,4,0,18,2,Satisfecho,4,2,0,3
182,39,No,Rarely,1329.0,Sales,4,Estudios universitarios,Life Sciences,4,Female,47.0,Insatisfecho,Junior,Sales Executive,Satisfecho,Married,5902.0,4,No,14,3,3,1,17,1,Muy satisfecho,15,11,5,9
183,25,No,Rarely,959.0,Sales,28,FP/Bachiller,Life Sciences,1,Male,41.0,Insatisfecho,Junior,Sales Executive,Satisfecho,Married,8639.0,2,No,18,3,4,0,6,3,Satisfecho,2,2,2,2
184,30,No,Rarely,1240.0,Human Resources,9,FP/Bachiller,Human Resources,3,Male,48.0,Satisfecho,Junior,Human Resources,Muy satisfecho,Married,6347.0,0,Yes,19,3,4,0,12,2,Nada satisfecho,11,9,4,7
190,32,Yes,Rarely,1033.0,Research & Development,9,FP/Bachiller,Medical,1,Female,41.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Single,4200.0,7,No,22,4,1,0,10,2,Muy satisfecho,5,4,0,4
192,45,No,Rarely,1316.0,Research & Development,29,FP/Bachiller,Medical,3,Male,83.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Single,3452.0,5,No,13,3,2,0,9,2,Insatisfecho,6,5,0,3
193,38,No,Rarely,364.0,Research & Development,3,Postgrado,Technical Degree,4,Female,32.0,Satisfecho,Junior,Research Scientist,Satisfecho,Single,4317.0,3,Yes,20,4,2,0,19,2,Satisfecho,3,2,2,2
194,30,No,Rarely,438.0,Research & Development,18,FP/Bachiller,Life Sciences,1,Female,75.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,2632.0,1,No,14,3,3,0,5,4,Insatisfecho,5,4,0,4
195,32,No,Frequently,689.0,Sales,9,Educación básica,Medical,4,Male,35.0,Nada satisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,4668.0,0,No,17,3,4,3,9,2,Muy satisfecho,8,7,0,7
197,30,No,Rarely,201.0,Research & Development,5,FP/Bachiller,Technical Degree,4,Female,84.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Divorced,3204.0,5,No,14,3,4,1,8,3,Satisfecho,3,2,2,2
198,30,No,Rarely,1427.0,Research & Development,2,Sin estudios,Medical,2,Male,35.0,Insatisfecho,Becario,Laboratory Technician,Muy satisfecho,Single,2720.0,0,No,13,3,4,0,6,3,Satisfecho,5,3,1,2
199,41,No,Frequently,857.0,Research & Development,10,FP/Bachiller,Life Sciences,4,Male,91.0,Insatisfecho,Manager,Manager,Nada satisfecho,Divorced,17181.0,4,No,13,3,2,1,21,2,Insatisfecho,7,6,7,7
200,41,No,Rarely,933.0,Research & Development,9,Estudios universitarios,Life Sciences,3,Male,94.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,2238.0,2,No,21,4,4,1,7,2,Satisfecho,5,0,1,3
201,19,No,Rarely,1181.0,Research & Development,3,Sin estudios,Medical,2,Female,79.0,Satisfecho,Becario,Laboratory Technician,Insatisfecho,Single,1483.0,1,No,14,3,4,0,1,3,Satisfecho,1,0,0,1
202,40,No,Frequently,1395.0,Research & Development,26,FP/Bachiller,Medical,2,Female,54.0,Satisfecho,Junior,Research Scientist,Insatisfecho,Divorced,5605.0,1,No,11,3,1,1,20,2,Satisfecho,20,7,2,13
204,35,No,Rarely,662.0,Sales,1,Postgrado,Marketing,3,Male,94.0,Satisfecho,Senior,Sales Executive,Insatisfecho,Married,7295.0,1,No,13,3,1,2,10,3,Satisfecho,10,8,0,6
205,53,No,Rarely,1436.0,Sales,6,Educación básica,Unknown,2,Male,34.0,Satisfecho,Junior,Sales Representative,Satisfecho,Married,2306.0,2,Yes,20,4,4,1,13,3,Nada satisfecho,7,7,4,5
206,45,No,Rarely,194.0,Research & Development,9,FP/Bachiller,Life Sciences,2,Male,60.0,Satisfecho,Junior,Laboratory Technician,Insatisfecho,Divorced,2348.0,8,No,18,3,3,1,20,2,Nada satisfecho,17,9,0,15
207,32,No,Frequently,967.0,Sales,8,FP/Bachiller,Marketing,2,Female,43.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Single,8998.0,1,No,14,3,4,0,9,2,Satisfecho,9,8,3,7
208,29,No,Non,1496.0,Research & Development,1,Sin estudios,Technical Degree,4,Male,41.0,Satisfecho,Junior,Manufacturing Director,Satisfecho,Married,4319.0,1,No,13,3,1,1,10,1,Satisfecho,10,7,0,9
211,51,No,Rarely,1169.0,Research & Development,7,Estudios universitarios,Medical,2,Male,34.0,Insatisfecho,Junior,Manufacturing Director,Satisfecho,Married,6132.0,2,No,17,3,3,0,10,2,Satisfecho,1,0,0,2
214,58,No,Rarely,1145.0,Research & Development,9,FP/Bachiller,Medical,2,Female,75.0,Insatisfecho,Becario,Research Scientist,Insatisfecho,Married,3346.0,4,Yes,20,4,2,1,9,3,Insatisfecho,1,0,0,2
215,40,No,Rarely,630.0,Sales,4,Estudios universitarios,Marketing,3,Male,67.0,Insatisfecho,Senior,Sales Executive,Muy satisfecho,Married,10855.0,7,No,11,3,1,1,15,2,Insatisfecho,12,11,2,11
216,34,No,Frequently,303.0,Sales,2,Estudios universitarios,Unknown,3,Female,75.0,Satisfecho,Becario,Sales Representative,Satisfecho,Married,2231.0,6,No,18,3,4,1,6,3,Satisfecho,4,3,1,2
217,22,No,Rarely,1256.0,Research & Development,19,Sin estudios,Medical,3,Male,80.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,2323.0,1,No,24,4,1,2,2,6,Satisfecho,2,2,2,2
218,27,No,Non,691.0,Research & Development,9,FP/Bachiller,Medical,4,Male,57.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Divorced,2024.0,6,No,18,3,4,1,6,1,Nada satisfecho,2,2,2,2
221,28,No,Rarely,440.0,Research & Development,21,FP/Bachiller,Medical,3,Male,42.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,2713.0,1,No,11,3,3,1,5,2,Nada satisfecho,5,2,0,2
223,57,No,Rarely,334.0,Research & Development,24,Educación básica,Life Sciences,3,Male,83.0,Muy satisfecho,Senior,Healthcare Representative,Muy satisfecho,Divorced,9439.0,3,Yes,16,3,2,1,12,2,Nada satisfecho,5,3,1,4
224,27,No,Non,1450.0,Research & Development,3,FP/Bachiller,Medical,3,Male,79.0,Insatisfecho,Becario,Research Scientist,Satisfecho,Divorced,2566.0,1,Yes,15,3,4,1,1,4,Insatisfecho,1,1,0,1
226,50,No,Rarely,1452.0,Research & Development,11,FP/Bachiller,Life Sciences,3,Female,53.0,Satisfecho,Director,Manager,Insatisfecho,Single,4907.0,3,No,15,3,2,0,21,5,Satisfecho,5,4,4,4
227,41,No,Rarely,465.0,Research & Development,14,FP/Bachiller,Life Sciences,1,Male,56.0,Satisfecho,Becario,Research Scientist,Satisfecho,Divorced,2451.0,4,No,12,3,1,1,13,2,Satisfecho,9,8,1,8
228,30,No,Rarely,1339.0,Sales,5,FP/Bachiller,Life Sciences,2,Female,41.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Married,9419.0,2,No,12,3,3,1,12,2,Satisfecho,10,9,7,4
230,38,No,Rarely,702.0,Sales,1,Estudios universitarios,Life Sciences,1,Female,59.0,Insatisfecho,Junior,Sales Executive,Muy satisfecho,Single,8686.0,4,No,22,4,3,0,12,2,Muy satisfecho,8,3,0,7
231,32,No,Rarely,120.0,Research & Development,6,Postgrado,Life Sciences,3,Male,43.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,3038.0,3,No,20,4,1,0,8,2,Satisfecho,5,4,1,4
233,27,No,Rarely,1157.0,Research & Development,17,FP/Bachiller,Technical Degree,3,Male,51.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Unknown,3058.0,0,Yes,16,3,4,1,6,3,Insatisfecho,5,2,1,1
235,19,Yes,Frequently,602.0,Sales,1,Sin estudios,Technical Degree,3,Female,100.0,Nada satisfecho,Becario,Sales Representative,Nada satisfecho,Single,2325.0,0,No,21,4,1,0,1,5,Muy satisfecho,0,0,0,0
238,36,No,Rarely,1480.0,Research & Development,3,Educación básica,Medical,4,Male,30.0,Satisfecho,Becario,Laboratory Technician,Insatisfecho,Single,2088.0,4,No,12,3,3,0,13,3,Insatisfecho,8,7,7,2
239,30,No,Non,111.0,Research & Development,9,FP/Bachiller,Medical,3,Male,66.0,Satisfecho,Junior,Laboratory Technician,Nada satisfecho,Divorced,3072.0,1,No,11,3,3,2,12,3,Satisfecho,12,9,6,6
240,45,No,Rarely,1268.0,Sales,4,Educación básica,Unknown,3,Female,30.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Unknown,5006.0,4,Yes,11,3,1,1,9,3,Muy satisfecho,5,4,0,3
241,56,No,Rarely,713.0,Research & Development,8,FP/Bachiller,Life Sciences,3,Female,67.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Divorced,4257.0,4,Yes,18,3,3,1,19,3,Satisfecho,2,2,2,2
242,33,No,Rarely,134.0,Research & Development,2,FP/Bachiller,Life Sciences,3,Male,90.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Single,2500.0,0,No,14,3,1,0,4,2,Muy satisfecho,3,1,0,2
243,19,Yes,Rarely,303.0,Research & Development,2,FP/Bachiller,Life Sciences,2,Male,47.0,Insatisfecho,Becario,Laboratory Technician,Muy satisfecho,Single,1102.0,1,No,22,4,3,0,1,3,Insatisfecho,1,0,1,0
244,46,No,Rarely,526.0,Sales,1,Educación básica,Marketing,2,Female,92.0,Satisfecho,Senior,Sales Executive,Nada satisfecho,Divorced,10453.0,1,No,25,4,3,3,24,2,Satisfecho,24,13,15,7
245,38,No,Rarely,1380.0,Research & Development,9,Educación básica,Life Sciences,3,Female,75.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Single,2288.0,1,No,12,3,3,0,2,4,Satisfecho,2,2,2,1
246,31,No,Rarely,140.0,Research & Development,12,Sin estudios,Medical,3,Female,95.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,3929.0,8,Yes,23,4,3,1,7,0,Satisfecho,4,2,0,2
247,36,No,Rarely,629.0,Research & Development,27,Educación básica,Medical,4,Female,95.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Single,2311.0,2,No,15,3,4,0,9,3,Satisfecho,3,2,1,2
248,41,Yes,Rarely,1356.0,Sales,20,Educación básica,Marketing,2,Female,70.0,Satisfecho,Becario,Sales Representative,Insatisfecho,Single,4907.0,1,Yes,22,4,4,0,4,5,Insatisfecho,4,3,0,2
249,50,No,Rarely,328.0,Research & Development,1,FP/Bachiller,Medical,3,Male,86.0,Insatisfecho,Becario,Laboratory Technician,Satisfecho,Married,3690.0,2,No,15,3,4,1,5,2,Insatisfecho,3,2,0,2
250,53,No,Rarely,1084.0,Research & Development,13,Educación básica,Medical,4,Female,57.0,Muy satisfecho,Junior,Manufacturing Director,Nada satisfecho,Divorced,4450.0,1,No,11,3,3,2,5,3,Satisfecho,4,2,1,3
252,33,No,Rarely,931.0,Research & Development,14,FP/Bachiller,Medical,4,Female,72.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Unknown,2756.0,1,No,13,3,4,1,8,5,Satisfecho,8,7,1,6
253,40,No,Rarely,989.0,Research & Development,4,Sin estudios,Medical,4,Female,46.0,Satisfecho,Director,Manager,Satisfecho,Married,19033.0,1,No,14,3,2,1,21,2,Satisfecho,20,8,9,9
254,55,No,Rarely,692.0,Research & Development,14,Estudios universitarios,Unknown,3,Male,61.0,Muy satisfecho,Director,Research Director,Insatisfecho,Single,18722.0,8,No,11,3,4,0,36,3,Satisfecho,24,15,2,15
256,34,No,Frequently,1069.0,Research & Development,2,Sin estudios,Life Sciences,4,Male,45.0,Insatisfecho,Junior,Manufacturing Director,Satisfecho,Unknown,9547.0,1,No,17,3,3,0,10,2,Insatisfecho,10,9,1,9
258,51,No,Rarely,313.0,Research & Development,3,FP/Bachiller,Medical,4,Female,98.0,Satisfecho,Manager,Healthcare Representative,Insatisfecho,Single,13734.0,3,No,18,3,3,0,21,6,Satisfecho,7,7,1,0
259,52,No,Rarely,699.0,Research & Development,1,Estudios universitarios,Life Sciences,3,Male,65.0,Insatisfecho,Director,Manager,Satisfecho,Married,19999.0,0,No,14,3,1,1,34,5,Satisfecho,33,18,11,9
260,27,No,Rarely,894.0,Research & Development,9,FP/Bachiller,Medical,4,Female,99.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Single,2279.0,1,No,16,3,4,0,7,2,Insatisfecho,7,7,0,3
261,35,Yes,Rarely,556.0,Research & Development,23,Educación básica,Life Sciences,2,Male,50.0,Insatisfecho,Junior,Manufacturing Director,Satisfecho,Married,5916.0,3,Yes,13,3,1,0,8,1,Satisfecho,1,0,0,2
262,43,No,Non,1344.0,Research & Development,7,FP/Bachiller,Medical,4,Male,37.0,Muy satisfecho,Becario,Research Scientist,Muy satisfecho,Divorced,2089.0,4,No,14,3,4,3,7,3,Muy satisfecho,5,4,2,2
264,45,No,Non,1195.0,Research & Development,2,Educación básica,Medical,1,Male,65.0,Insatisfecho,Manager,Manager,Muy satisfecho,Unknown,16792.0,9,No,23,4,4,1,22,1,Satisfecho,20,8,11,8
267,37,No,Rarely,290.0,Research & Development,21,FP/Bachiller,Life Sciences,2,Male,65.0,Muy satisfecho,Becario,Research Scientist,Nada satisfecho,Married,3564.0,1,Yes,12,3,1,1,8,3,Insatisfecho,8,7,1,7
269,35,No,Frequently,138.0,Research & Development,2,FP/Bachiller,Medical,2,Female,37.0,Satisfecho,Junior,Laboratory Technician,Insatisfecho,Single,4425.0,5,No,11,3,4,0,10,5,Satisfecho,6,2,1,2
270,42,No,Non,926.0,Research & Development,21,Educación básica,Medical,3,Female,36.0,Satisfecho,Junior,Manufacturing Director,Satisfecho,Divorced,5265.0,2,No,16,3,2,1,11,5,Satisfecho,5,3,0,2
271,38,No,Rarely,1261.0,Research & Development,2,Estudios universitarios,Life Sciences,4,Male,88.0,Satisfecho,Junior,Manufacturing Director,Satisfecho,Married,6553.0,9,No,14,3,2,0,14,3,Satisfecho,1,0,0,0
273,38,No,Rarely,1084.0,Research & Development,29,FP/Bachiller,Technical Degree,4,Male,54.0,Satisfecho,Junior,Manufacturing Director,Muy satisfecho,Married,6261.0,3,No,18,3,1,1,9,3,Nada satisfecho,7,7,1,7
274,27,No,Frequently,472.0,Research & Development,1,Sin estudios,Technical Degree,3,Male,60.0,Insatisfecho,Junior,Manufacturing Director,Nada satisfecho,Married,4298.0,5,No,19,3,3,1,6,1,Satisfecho,2,2,2,0
275,49,No,Non,1002.0,Research & Development,18,Estudios universitarios,Unknown,4,Male,92.0,Satisfecho,Junior,Manufacturing Director,Muy satisfecho,Divorced,6804.0,1,Yes,15,3,1,2,7,0,Satisfecho,7,7,1,7
277,34,No,Frequently,878.0,Research & Development,10,Estudios universitarios,Medical,4,Male,43.0,Satisfecho,Becario,Research Scientist,Satisfecho,Unknown,3815.0,1,Yes,17,3,4,1,5,4,Muy satisfecho,5,3,2,0
281,40,No,Rarely,905.0,Research & Development,19,Educación básica,Medical,3,Male,99.0,Satisfecho,Junior,Laboratory Technician,Muy satisfecho,Married,2741.0,8,Yes,15,3,3,1,15,2,Muy satisfecho,7,2,3,7
282,38,Yes,Rarely,1180.0,Research & Development,29,Sin estudios,Medical,2,Male,70.0,Satisfecho,Junior,Healthcare Representative,Nada satisfecho,Married,6673.0,7,Yes,19,3,2,0,17,2,Satisfecho,1,0,0,0
283,29,Yes,Rarely,121.0,Sales,27,FP/Bachiller,Marketing,2,Female,35.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Married,7639.0,1,No,22,4,4,3,10,3,Insatisfecho,10,4,1,9
284,22,No,Rarely,1136.0,Research & Development,5,FP/Bachiller,Life Sciences,4,Male,60.0,Muy satisfecho,Becario,Research Scientist,Insatisfecho,Divorced,2328.0,1,Yes,16,3,1,1,4,2,Insatisfecho,4,2,2,2
286,36,No,Frequently,635.0,Research & Development,18,Sin estudios,Medical,2,Female,73.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Single,2153.0,1,No,13,3,1,0,8,2,Satisfecho,8,1,1,7
287,40,No,Non,1151.0,Research & Development,9,Postgrado,Life Sciences,4,Male,63.0,Insatisfecho,Junior,Healthcare Representative,Muy satisfecho,Married,4876.0,9,No,14,3,4,1,5,5,Nada satisfecho,3,2,0,2
288,46,No,Rarely,644.0,Research & Development,1,Estudios universitarios,Medical,4,Male,97.0,Satisfecho,Senior,Healthcare Representative,Nada satisfecho,Divorced,9396.0,7,No,16,3,3,1,17,3,Satisfecho,4,2,0,3
291,32,Yes,Rarely,1045.0,Sales,4,Estudios universitarios,Medical,4,Male,32.0,Nada satisfecho,Senior,Sales Executive,Muy satisfecho,Married,10400.0,1,No,11,3,3,0,14,3,Insatisfecho,14,8,9,8
292,30,No,Rarely,829.0,Research & Development,1,Sin estudios,Life Sciences,3,Male,88.0,Insatisfecho,Senior,Manufacturing Director,Satisfecho,Single,8474.0,1,No,22,4,3,0,12,2,Satisfecho,11,8,5,8
293,27,No,Frequently,1242.0,Sales,20,FP/Bachiller,Unknown,4,Female,90.0,Satisfecho,Junior,Sales Executive,Satisfecho,Single,9981.0,1,No,14,3,4,0,7,2,Satisfecho,7,7,0,7
296,51,No,Rarely,1469.0,Research & Development,8,Estudios universitarios,Life Sciences,2,Male,81.0,Insatisfecho,Senior,Research Director,Insatisfecho,Married,12490.0,5,No,16,3,4,2,16,5,Nada satisfecho,10,9,4,7
297,30,Yes,Rarely,1005.0,Research & Development,3,FP/Bachiller,Technical Degree,4,Female,88.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Single,2657.0,5,Yes,11,3,3,0,8,5,Satisfecho,5,2,0,2
298,41,No,Rarely,896.0,Sales,6,FP/Bachiller,Life Sciences,4,Female,75.0,Satisfecho,Senior,Manager,Muy satisfecho,Single,13591.0,3,Yes,18,3,3,0,16,3,Satisfecho,1,0,0,0
299,30,Yes,Frequently,334.0,Sales,26,Estudios universitarios,Marketing,3,Female,52.0,Insatisfecho,Junior,Sales Executive,Nada satisfecho,Single,6696.0,5,No,15,3,3,0,9,5,Insatisfecho,6,3,0,1
300,29,Yes,Rarely,992.0,Research & Development,1,FP/Bachiller,Technical Degree,3,Male,85.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,2058.0,0,No,14,3,4,0,7,1,Insatisfecho,6,2,1,5
302,45,No,Non,1052.0,Sales,6,FP/Bachiller,Medical,4,Female,57.0,Insatisfecho,Senior,Sales Executive,Muy satisfecho,Single,8865.0,6,No,12,3,4,0,23,2,Satisfecho,19,7,12,8
303,54,No,Rarely,1147.0,Sales,3,FP/Bachiller,Marketing,4,Female,52.0,Satisfecho,Junior,Sales Executive,Nada satisfecho,Married,5940.0,2,No,14,3,4,1,16,4,Satisfecho,6,2,0,5
304,36,No,Rarely,1396.0,Research & Development,5,Educación básica,Life Sciences,4,Male,62.0,Satisfecho,Junior,Laboratory Technician,Insatisfecho,Single,5914.0,8,No,16,3,4,0,16,3,Muy satisfecho,13,11,3,7
305,33,No,Rarely,147.0,Research & Development,4,Estudios universitarios,Medical,3,Female,47.0,Insatisfecho,Becario,Research Scientist,Insatisfecho,Married,2622.0,6,No,21,4,4,0,7,3,Satisfecho,3,2,1,1
306,37,No,Frequently,663.0,Research & Development,11,FP/Bachiller,Other,2,Male,47.0,Satisfecho,Senior,Research Director,Muy satisfecho,Divorced,12185.0,1,Yes,14,3,3,3,10,1,Satisfecho,10,8,0,7
307,38,No,Rarely,119.0,Sales,3,FP/Bachiller,Life Sciences,1,Male,76.0,Satisfecho,Senior,Sales Executive,Satisfecho,Unknown,10609.0,0,No,12,3,3,2,17,6,Insatisfecho,16,10,5,13
308,36,No,Non,979.0,Research & Development,1,Estudios universitarios,Medical,3,Male,90.0,Nada satisfecho,Junior,Manufacturing Director,Satisfecho,Married,4345.0,0,No,12,3,4,1,6,2,Satisfecho,5,4,1,4
309,59,No,Rarely,142.0,Research & Development,3,FP/Bachiller,Life Sciences,3,Male,70.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Married,2177.0,3,No,17,3,1,1,7,6,Satisfecho,1,0,0,0
311,37,No,Frequently,319.0,Sales,4,Estudios universitarios,Marketing,1,Male,41.0,Satisfecho,Becario,Sales Representative,Muy satisfecho,Divorced,2793.0,4,No,17,3,3,1,13,2,Satisfecho,9,8,5,8
312,29,No,Frequently,1413.0,Sales,1,Sin estudios,Medical,2,Female,42.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Married,7918.0,1,No,14,3,4,1,11,5,Satisfecho,11,10,4,1
314,35,No,Frequently,944.0,Sales,1,FP/Bachiller,Marketing,3,Female,92.0,Satisfecho,Senior,Sales Executive,Satisfecho,Single,4907.0,1,No,14,3,1,0,10,3,Muy satisfecho,10,7,0,8
315,29,Yes,Rarely,896.0,Research & Development,18,Sin estudios,Medical,3,Male,86.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Single,2389.0,1,Yes,13,3,3,0,4,3,Insatisfecho,4,3,0,1
316,52,No,Rarely,1323.0,Research & Development,2,FP/Bachiller,Life Sciences,3,Female,89.0,Insatisfecho,Becario,Laboratory Technician,Muy satisfecho,Single,3212.0,7,No,15,3,2,0,6,3,Insatisfecho,2,2,2,2
319,42,No,Rarely,532.0,Research & Development,4,Educación básica,Technical Degree,3,Male,58.0,Satisfecho,Director,Manager,Muy satisfecho,Married,19232.0,1,No,11,3,4,0,22,3,Satisfecho,22,17,11,8
